,returns,garch_rolling_95_t,garch_rolling_99_t,garch_rolling_95_n,garch_rolling_99_n
2016-09-06,0.2977242370005349,-0.7575092567582012,-1.2124391038402056,-0.8265169618600917,-1.1892541133621348
2016-09-07,-0.014639593829345,-0.7368070841289077,-1.1813596892909948,-0.8100403883560114,-1.1663783047573055
2016-09-08,-0.2225488192470288,-0.6955094699863774,-1.1206405056530815,-0.7716795901825101,-1.1126412133639159
2016-09-09,-2.482774241083641,-0.6993915109146839,-1.125388139250937,-0.7735027842647896,-1.114791808421067
2016-09-12,1.4570387233434434,-2.119521552164438,-3.4351218830327035,-2.1420479446848026,-3.046625723619703
2016-09-13,-1.4941748278210834,-2.1332015314343766,-3.4491961502127526,-2.125064199860903,-3.023039636481264
2016-09-14,-0.0587849399812835,-2.2113200999958336,-3.566581101350275,-2.1677104895115593,-3.0828667514747283
2016-09-15,1.005851644943989,-1.8915137461408607,-3.0553101336301527,-1.841576880578848,-2.6216378243629195
2016-09-16,-0.37794277955721,-1.7938762400300081,-2.9009772970429664,-1.7505460645175903,-2.493635166575979
2016-09-19,-0.0018603233824686,-1.5871607479008862,-2.571560084809994,-1.5476290804870816,-2.2068478375518885
2016-09-20,0.0299093484234177,-1.3799415664987502,-2.242163959629326,-1.3544584415891114,-1.9336037330718914
2016-09-21,1.085800033363595,-1.205406988026196,-1.9710529558204983,-1.2014721767368288,-1.718126816005831
2016-09-22,0.6478751917642122,-1.3424320177722149,-2.188529197486563,-1.3561378376187863,-1.9373102221020975
2016-09-23,-0.5753292959718775,-1.2639030410581753,-2.0601608978830215,-1.2906659933951086,-1.845499702835317
2016-09-26,-0.8624850117916046,-1.2230062905935428,-1.990890587134385,-1.2533674633086436,-1.7926805283509506
2016-09-27,0.6423495165298114,-1.3042679909361892,-2.1216389357313017,-1.3306734069208306,-1.9019004474207022
2016-09-28,0.5282576603642458,-1.2343984410940847,-2.0067071692783793,-1.2714281125360947,-1.8184729485027387
2016-09-29,-0.9365127730081196,-1.152050355935653,-1.8773498447243928,-1.2009079624040913,-1.7188135877848585
2016-09-30,0.79363925880277,-1.2894570800041256,-2.0883424530804717,-1.3281529806096382,-1.8981210712996308
2016-10-03,-0.3266023181527122,-1.270931246720877,-2.0616045323627024,-1.314569154555283,-1.8797692855442543
2016-10-04,-0.4967881786362002,-1.1658624962629036,-1.8980730712248153,-1.2133709274478397,-1.7354447864488864
2016-10-05,0.4287486231196994,-1.128507376468066,-1.8364729573779917,-1.1779129949047107,-1.6855128506872283
2016-10-06,0.0481443852604502,-1.050448998459053,-1.7172134959189624,-1.1136027030193674,-1.5950633697815033
2016-10-07,-0.3258787441614204,-0.9485653130489525,-1.560240825839708,-1.0246656536014926,-1.4706884682745098
2016-10-10,0.4595330317324387,-0.9191021080521463,-1.5099749668916587,-1.0044845057798673,-1.441681109790246
2016-10-11,-1.2524577697755963,-0.8972308406470401,-1.4785345121779283,-0.9951393451453265,-1.429378294859013
2016-10-12,0.114593220639882,-1.31520876579123,-2.14101739892711,-1.3754431865609973,-1.9653579142823636
2016-10-13,-0.3104076412233994,-1.1591133270389016,-1.8969548114674384,-1.2218093258747214,-1.7474600703824117
2016-10-14,0.020158415912115,-1.0761275063587472,-1.7654926108228635,-1.1415619682343483,-1.6334231000190442
2016-10-17,-0.3042618111840263,-0.976813214270571,-1.6032248607781072,-1.0535339361929545,-1.5077621811627673
2016-10-18,0.6141505605698631,-0.9363010945796827,-1.5411921434281108,-1.0206716997525318,-1.4615471272850322
2016-10-19,0.2189572155350499,-0.9610992910238109,-1.5827762797679767,-1.054652589867576,-1.5094977278841997
2016-10-20,-0.1376671131380955,-0.8933497194421589,-1.4771983495209058,-0.9976783552879718,-1.4285499056691835
2016-10-21,-0.0084145140154779,-0.8404420725391215,-1.3909959519297117,-0.9541523766549108,-1.366843390697559
2016-10-24,0.4738594647427365,-0.7892317515260001,-1.3128138527560866,-0.9156019099098829,-1.3112288240427683
2016-10-25,-0.3804957464706359,-0.8079990470620754,-1.3420234112392837,-0.9419701714667958,-1.3492027474262491
2016-10-26,-0.1741927921187231,-0.8316922137797784,-1.3786264529107086,-0.9594412538283947,-1.3729068740574257
2016-10-27,-0.2991195906008866,-0.7918851004462154,-1.3179196645116757,-0.9270309255000598,-1.3250076545523854
2016-10-28,-0.311314013962507,-0.7957678101821983,-1.3211822932401533,-0.9293665704359466,-1.327895140061391
2016-10-31,-0.0122283884198553,-0.8011559352903938,-1.329312245454124,-0.9328093914744467,-1.3327009038302224
2016-11-01,-0.6810019108735079,-0.7571560913570237,-1.2604092114506238,-0.8990285612476795,-1.2837050551452487
2016-11-02,-0.6546884453454002,-0.9153907515473556,-1.5104393187646068,-1.0300181203991623,-1.4674123302206634
2016-11-03,-0.4433213022609399,-1.0055590050444438,-1.6487343136518238,-1.1024723510535301,-1.5691380400209056
2016-11-04,-0.166752027169296,-0.996128009590227,-1.6293518035191816,-1.0876328592330662,-1.5469940054528086
2016-11-07,2.19801997294649,-0.9342757202559802,-1.5274360541346363,-1.0299636554288618,-1.4648330059741592
2016-11-08,0.376487839715753,-1.8534196619812286,-3.03925814198078,-1.904691327524159,-2.707347838552624
2016-11-09,1.1016119879656034,-1.630953353670947,-2.6753873906253434,-1.6565865739800476,-2.3563654193300985
2016-11-10,0.1948845716095396,-1.6438074441271016,-2.688873281529345,-1.6539775744475866,-2.353035445107987
2016-11-11,-0.1398928347797605,-1.4504596195606978,-2.375109167763383,-1.4520996589584785,-2.067508888110733
2016-11-14,-0.0115509457183237,-1.3005314326777955,-2.134680216816085,-1.3030816510725443,-1.8561791868081374
2016-11-15,0.7452955022089459,-1.1696859163850135,-1.922958581472065,-1.1828773310164171,-1.686405534523997
2016-11-16,-0.1583516522375953,-1.1865968932149682,-1.9464127030762395,-1.2155213853321325,-1.7329090740365014
2016-11-17,0.4665469361197901,-1.0918089025051654,-1.7945951433719283,-1.130920587760687,-1.6127480396839646
2016-11-18,-0.238965136554844,-1.052636231115641,-1.7298539572326237,-1.1066085733863205,-1.5786453965308636
2016-11-21,0.7433702070873875,-0.993859191249997,-1.6339651354286002,-1.0611758863324352,-1.5144490999243243
2016-11-22,0.2163091103593048,-1.0605695865729763,-1.7382030919035567,-1.1361396163229507,-1.6210894971893237
2016-11-23,0.0807698156908801,-0.985106915698872,-1.6176649446101714,-1.068595478437603,-1.5261318304213793
2016-11-25,0.3906745613423708,-0.9157947620478452,-1.5103087147728738,-1.010780608619065,-1.4450665972958405
2016-11-28,-0.5268389254735216,-0.8986535288124791,-1.4827325438489607,-1.0033947891172454,-1.4347385437981857
2016-11-29,0.1334402353261901,-0.9464552730566413,-1.5535277266000957,-1.049364366640432,-1.4990061824685326
