Price,historical_rolling_95,historical_rolling_99,ewma_rolling_95,ewma_rolling_99
2016-04-06,1.5463970575203496,2.399878210493041,1.2942093044207539,1.8434956063792431
2016-04-07,1.5423355145629443,2.399878210493041,1.3210571964413103,1.8814670924136914
2016-04-08,1.5423355145629443,2.399878210493041,1.3668096726639583,1.946175692649402
2016-04-11,1.5423355145629443,2.399878210493041,1.3288380125250852,1.8924716490856064
2016-04-12,1.5423355145629443,2.399878210493041,1.292019148901177,1.8403980276322338
2016-04-13,1.5423355145629443,2.399878210493041,1.3089061999496274,1.8642817061928556
2016-04-14,1.5423355145629443,2.399878210493041,1.3289735553593054,1.892663349902666
2016-04-15,1.5423355145629443,2.399878210493041,1.2875450036076193,1.834070158561532
2016-04-18,1.5423355145629443,2.399878210493041,1.2479754555860723,1.7781061916720948
2016-04-19,1.5423355145629443,2.399878210493041,1.236502459602061,1.7618797145078315
2016-04-20,1.5423355145629443,2.399878210493041,1.2041185416954727,1.716078521416425
2016-04-21,1.5423355145629443,2.399878210493041,1.1668677337875828,1.6633939929192394
2016-04-22,1.5423355145629443,2.399878210493041,1.1491512971989042,1.6383372985615552
2016-04-25,1.5423355145629443,2.399878210493041,1.1131840824891315,1.5874681804198234
2016-04-26,1.5423355145629443,2.399878210493041,1.0807140079338255,1.5415451343359714
2016-04-27,1.5423355145629443,2.399878210493041,1.049461663875922,1.4973443477330661
2016-04-28,1.5423355145629443,2.399878210493041,1.018630930946017,1.4537398537942745
2016-04-29,1.5423355145629443,2.399878210493041,1.053030225902373,1.502391433107467
2016-05-02,1.5423355145629443,2.399878210493041,1.0396927824327946,1.4835280322843196
2016-05-03,1.5423355145629443,2.399878210493041,1.0533256767605346,1.5028092948943799
2016-05-04,1.5423355145629443,2.399878210493041,1.0773313386351724,1.5367609605939652
2016-05-05,1.5423355145629443,2.399878210493041,1.0699941089408525,1.5263837766178046
2016-05-06,1.5423355145629443,2.399878210493041,1.036480141195182,1.478984332473761
2016-05-09,1.5423355145629443,2.399878210493041,1.011788831820462,1.4440629424303058
2016-05-10,1.5423355145629443,2.399878210493041,0.9804597270588683,1.3997535916993142
2016-05-11,1.5423355145629443,2.399878210493041,1.0696191894072715,1.5258535207667119
2016-05-12,1.5423355145629443,2.399878210493041,1.104081976692793,1.5745948984926945
2016-05-13,1.5423355145629443,2.399878210493041,1.0695073050888664,1.525695280640055
2016-05-16,1.5423355145629443,2.399878210493041,1.0897314038550678,1.5542986094701972
2016-05-17,1.5423355145629443,2.399878210493041,1.1243571034796922,1.6032703972262987
2016-05-18,1.5423355145629443,2.399878210493041,1.152131331515768,1.6425520179651616
2016-05-19,1.5423355145629443,2.399878210493041,1.1161014768160846,1.5915943068903136
2016-05-20,1.5423355145629443,2.399878210493041,1.0911542556550113,1.556310975923745
2016-05-23,1.5423355145629443,2.399878210493041,1.0834860680821374,1.545465711904135
2016-05-24,1.5423355145629443,2.399878210493041,1.0527848736012069,1.502044426665765
2016-05-25,1.5423355145629443,2.399878210493041,1.1537706111758461,1.644870482471483
2016-05-26,1.5423355145629443,2.399878210493041,1.1512893257708832,1.641361153171816
2016-05-27,1.5423355145629443,2.399878210493041,1.1152867046281625,1.59044195903629
2016-05-31,1.5423355145629443,2.399878210493041,1.0936279065475514,1.5598095075867995
2016-06-01,1.5423355145629443,2.399878210493041,1.0601029154131656,1.5123944728537317
2016-06-02,1.5423355145629443,2.399878210493041,1.027833258906899,1.4667548818412994
2016-06-03,1.5423355145629443,2.399878210493041,1.0018285483371425,1.4299759234235088
2016-06-06,1.5423355145629443,2.399878210493041,0.9772130876290529,1.3951618075967211
2016-06-07,1.5423355145629443,2.399878210493041,0.9660922463900476,1.3794333896086393
2016-06-08,1.5423355145629443,2.399878210493041,0.9370925508267057,1.3384185667598445
2016-06-09,1.5423355145629443,2.399878210493041,0.9169722623019614,1.3099620587352503
2016-06-10,1.5423355145629443,2.399878210493041,0.8906816155272181,1.2727786952861042
2016-06-13,1.5423355145629443,2.399878210493041,0.9366460067120143,1.3377870108968444
2016-06-14,1.5423355145629443,2.399878210493041,0.9629046757978738,1.3749251476903583
2016-06-15,1.5423355145629443,2.399878210493041,0.9353348905681356,1.3359326743139683
2016-06-16,1.5423355145629443,2.399878210493041,0.9088142408701372,1.2984240133412186
2016-06-17,1.5423355145629443,2.399878210493041,0.8888369795151958,1.2701697913723253
2016-06-20,1.5423355145629443,2.399878210493041,0.8704325327897239,1.244140031148583
2016-06-21,1.5423355145629443,2.399878210493041,0.8735494311225526,1.248548319941803
2016-06-22,1.5423355145629443,2.399878210493041,0.8527353435014359,1.2191105586151454
2016-06-23,1.5423355145629443,2.399878210493041,0.8283792375932335,1.1846632532312167
2016-06-24,1.5423355145629443,2.399878210493041,0.959008749812665,1.3694150652218604
2016-06-27,1.5463970575203496,2.528956343875791,1.7275973722206737,2.4564446211980284
2016-06-28,1.578827946189956,2.528956343875791,1.8259535601504462,2.595551654760194
2016-06-29,1.578827946189956,2.528956343875791,1.9041540129649672,2.7061520475083682
2016-06-30,1.578827946189956,2.528956343875791,1.964742080341572,2.791842907427034
2016-07-01,1.578827946189956,2.528956343875791,1.9786187874114975,2.8114689990511494
2016-07-05,1.578827946189956,2.528956343875791,1.918958656843362,2.727090537868916
2016-07-06,1.578827946189956,2.528956343875791,1.879694174579812,2.671558031302714
2016-07-07,1.578827946189956,2.528956343875791,1.8339126109242594,2.606808292155559
2016-07-08,1.578827946189956,2.528956343875791,1.7774243580279716,2.526915878094914
2016-07-11,1.578827946189956,2.528956343875791,1.8253438495879888,2.5946893294763433
2016-07-12,1.578827946189956,2.528956343875791,1.7739883071594842,2.522056205779988
2016-07-13,1.578827946189956,2.528956343875791,1.741461485175779,2.4760529007252154
2016-07-14,1.578827946189956,2.528956343875791,1.6874570665751334,2.3996734209089667
2016-07-15,1.578827946189956,2.528956343875791,1.6484355510534483,2.344484546842422
2016-07-18,1.578827946189956,2.528956343875791,1.5976868660061272,2.272709713121192
2016-07-19,1.578827946189956,2.528956343875791,1.5509604344942252,2.2066236293334853
2016-07-20,1.578827946189956,2.528956343875791,1.503841668380914,2.1399826592319173
2016-07-21,1.578827946189956,2.528956343875791,1.4669353668357912,2.0877853726579554
2016-07-22,1.578827946189956,2.528956343875791,1.4285845632970868,2.0335450993484234
2016-07-25,1.578827946189956,2.528956343875791,1.3958905344075105,1.987305310375797
2016-07-26,1.578827946189956,2.528956343875791,1.357729637300074,1.9333336253560724
2016-07-27,1.5463970575203496,2.528956343875791,1.3154694241512042,1.8735641994299523
2016-07-28,1.5463970575203496,2.528956343875791,1.2753274127868208,1.8167905867101795
2016-07-29,1.5463970575203496,2.528956343875791,1.2371636718633456,1.762814879627162
2016-08-01,1.5463970575203496,2.528956343875791,1.2002655025085491,1.7106290945651685
2016-08-02,1.5463970575203496,2.528956343875791,1.1638362029962646,1.659106441069083
2016-08-03,1.5463970575203496,2.528956343875791,1.1556013531946592,1.6474597358455212
2016-08-04,1.5463970575203496,2.528956343875791,1.1263198935015475,1.606046408610968
2016-08-05,1.5463970575203496,2.528956343875791,1.0910792550563142,1.5562049011457395
2016-08-08,1.5463970575203496,2.528956343875791,1.1102959847506135,1.5833834886734364
2016-08-09,1.5463970575203496,2.528956343875791,1.0761145811838686,1.535040077310685
2016-08-10,1.5463970575203496,2.528956343875791,1.042485519296541,1.487477853325705
2016-08-11,1.5463970575203496,2.528956343875791,1.0161614704377755,1.4502472486717
2016-08-12,1.5463970575203496,2.528956343875791,1.0019175026115739,1.4301017331513894
2016-08-15,1.5463970575203496,2.528956343875791,0.9709476012016226,1.3863004105754564
2016-08-16,1.5463970575203496,2.528956343875791,0.9468817887480451,1.3522636727641975
2016-08-17,1.5463970575203496,2.528956343875791,0.9425600511053147,1.3461513567425212
2016-08-18,1.5463970575203496,2.528956343875791,0.9158752529177854,1.3084105374285122
2016-08-19,1.5463970575203496,2.528956343875791,0.8912689555176831,1.2736093814430787
2016-08-22,1.5463970575203496,2.528956343875791,0.8650388360866156,1.2365116229711621
2016-08-23,1.5463970575203496,2.528956343875791,0.8380216262066105,1.1983006674569305
2016-08-24,1.5463970575203496,2.528956343875791,0.8151834489010858,1.166000197463048
2016-08-25,1.5463970575203496,2.528956343875791,0.8162426777774665,1.1674982850766298
2016-08-26,1.5463970575203496,2.528956343875791,0.7922565217674192,1.1335742068935735
2016-08-29,1.5463970575203496,2.528956343875791,0.7696932182004667,1.101662496073686
2016-08-30,1.5463970575203496,2.528956343875791,0.7731923100485881,1.1066113284491466
2016-08-31,1.5463970575203496,2.528956343875791,0.7526450433098566,1.077550936988303
2016-09-01,1.5463970575203496,2.528956343875791,0.7347719708015528,1.0522727094603423
2016-09-02,1.5463970575203496,2.528956343875791,0.7114286667792346,1.01925782911135
